,Unnamed: 0,full_name,selling_price,new_price,year,seller_type,km_driven,owner_type,fuel_type,transmission_type,mileage,engine,max_power,seats,model_name
17343,17343,Mercedes-Benz,8.0,New Car (On-Road Price) : Rs.48.86-1.64 Cr*,2010,Dealer,75000,First Owner,Petrol,Automatic,11.7,Engine1796 CC,Max Power178 bhp,Seats5,C-Class 230
17344,17344,Hyundai,2.05,,2014,Individual,77000,First Owner,Petrol,Manual,21.1,Engine814 CC,Max Power55.2 bhp,Seats5,EON Era
17345,17345,Tata,3.15,,2011,Individual,69000,First Owner,Diesel,Manual,17.0,Engine1405 CC,Max Power70 bhp,Seats5,Indigo LX
17346,17346,Chevrolet,3.95,,2015,Dealer,57323,First Owner,Petrol,Manual,18.2,Engine1199 CC,Max Power82.4 bhp,Seats5,Sail 1.2
17347,17347,Maruti,2.15,,2011,Dealer,22900,First Owner,Petrol,Manual,20.92,Engine998 CC,Max Power67.1 bhp,Seats5,Alto K10
17348,17348,Hyundai,5.5,,2014,Individual,25000,First Owner,Petrol,Manual,19.1,Engine1197 CC,Max Power82 bhp,Seats5,Xcent 1.2
17349,17349,Maruti,5.1,New Car (On-Road Price) : Rs.6.40-6.46 Lakh*,2018,Individual,20000,First Owner,CNG,Manual,31.79,Engine998 CC,Max Power58.33 bhp,Seats5,Celerio VXI
17350,17350,Ford,8.75,New Car (On-Road Price) : Rs.38.29-45.12 Lakh*,2012,Dealer,98000,First Owner,Diesel,Manual,13.1,Engine2499 CC,Max Power141 bhp,Seats7,Endeavour 2.5L
17351,17351,Honda,5.37,New Car (On-Road Price) : Rs.12.90-16.99 Lakh*,2014,Dealer,75000,First Owner,Petrol,Manual,17.4,Engine1497 CC,Max Power117.6 bhp,Seats5,City i-VTEC
17352,17352,Tata,6.0,New Car (On-Road Price) : Rs.7.89-12.76 Lakh*,2018,Individual,60000,First Owner,Petrol,Manual,17.0,Engine1198 CC,Max Power108.5 bhp,Seats5,Nexon 1.2
17353,17353,Renault,3.45,New Car (On-Road Price) : Rs.3.43-5.78 Lakh*,2018,Individual,12500,First Owner,Petrol,Automatic,24.04,Engine999 CC,Max Power67 bhp,Seats5,KWID Climber
17354,17354,Maruti,6.6,,2016,Dealer,68000,First Owner,Diesel,Manual,24.3,Engine1248 CC,Max Power88.5 bhp,Seats5,Vitara Brezza
17355,17355,Hyundai,3.1,New Car (On-Road Price) : Rs.9.26-12.19 Lakh*,2013,Individual,70000,First Owner,Diesel,Manual,21.9,Engine1396 CC,Max Power88.76 bhp,Seats5,i20 Sportz
17356,17356,Hyundai,8.6,New Car (On-Road Price) : Rs.13.62-19.13 Lakh*,2017,Dealer,36000,First Owner,Diesel,Manual,23.9,Engine1582 CC,Max Power126.2 bhp,Seats5,Verna 1.6
17357,17357,Maruti,6.5,,2017,Individual,80000,First Owner,Diesel,Manual,28.4,Engine1248 CC,Max Power74.02 bhp,Seats5,Swift Dzire
17358,17358,Volkswagen,9.5,,2013,Dealer,92098,First Owner,Diesel,Manual,18.33,Engine1968 CC,Max Power167.7 bhp,Seats5,Passat Diesel
17359,17359,Skoda,10.45,,2018,Dealer,62600,First Owner,Diesel,Automatic,21.72,Engine1498 CC,Max Power108.6 bhp,Seats5,Rapid 1.5
17360,17360,Hyundai,4.15,New Car (On-Road Price) : Rs.6.48-6.57 Lakh*,2017,Dealer,55000,First Owner,Petrol,Manual,18.9,Engine1197 CC,Max Power81.86 bhp,Seats5,Grand i10
17361,17361,Maruti,4.05,,2015,Dealer,76448,First Owner,Diesel,Manual,22.9,Engine1248 CC,Max Power74 bhp,Seats5,Swift LDI
17362,17362,Maruti,5.45,New Car (On-Road Price) : Rs.9.95-13.51 Lakh*,2014,Dealer,48000,First Owner,Petrol,Manual,20.73,Engine1373 CC,Max Power91.1 bhp,Seats5,Ciaz ZXi
17363,17363,Volkswagen,5.75,,2015,Dealer,76000,First Owner,Diesel,Manual,20.34,Engine1498 CC,Max Power103.2 bhp,Seats5,Vento 1.5
17364,17364,Honda,7.5,New Car (On-Road Price) : Rs.8.95-11.86 Lakh*,2018,Individual,40000,First Owner,Diesel,Manual,27.4,Engine1498 CC,Max Power98.63 bhp,Seats5,Amaze VX
17365,17365,Hyundai,4.3,New Car (On-Road Price) : Rs.7.70-12.78 Lakh*,2015,Individual,42000,First Owner,Petrol,Manual,18.6,Engine1197 CC,Max Power81.83 bhp,Seats5,i20 Magna
17366,17366,Maruti,3.35,,2009,Individual,40000,First Owner,Petrol,Manual,21.1,Engine1197 CC,Max Power85.80 bhp,Seats5,Ritz LXI
17367,17367,Toyota,5.75,,2017,Dealer,41100,First Owner,Diesel,Manual,23.59,Engine1364 CC,Max Power67.04 bhp,Seats5,Etios Liva
17368,17368,Honda,6.75,New Car (On-Road Price) : Rs.9.20-11.83 Lakh*,2016,Dealer,52062,First Owner,Petrol,Manual,18.2,Engine1199 CC,Max Power88.7 bhp,Seats5,Jazz VX
17369,17369,Ford,6.85,New Car (On-Road Price) : Rs.10.77-14.59 Lakh*,2014,Dealer,56017,First Owner,Diesel,Manual,22.7,Engine1498 CC,Max Power89.84 bhp,Seats5,Ecosport 1.5
17370,17370,Hyundai,9.95,New Car (On-Road Price) : Rs.11.58-20.53 Lakh*,2018,Individual,10000,First Owner,Petrol,Manual,15.8,Engine1591 CC,Max Power121.3 bhp,Seats5,Creta 1.6
17371,17371,Mercedes-Benz,14.5,New Car (On-Road Price) : Rs.54.32-67.87 Lakh*,2012,Dealer,77000,First Owner,Diesel,Automatic,14.84,Engine2143 CC,Max Power167.62 bhp,Seats5,C-Class C
17372,17372,Mahindra,3.0,,2013,Individual,120000,First Owner,Diesel,Manual,14.0,Engine2489 CC,Max Power95 bhp,Seats8,Xylo D2
17373,17373,Maruti,9.0,,2016,Individual,135000,First Owner,Diesel,Manual,24.52,Engine1248 CC,Max Power88.5 bhp,Seats7,Ertiga SHVS
17374,17374,Toyota,19.2,New Car (On-Road Price) : Rs.21.31-31.07 Lakh*,2018,Individual,18000,First Owner,Diesel,Manual,13.68,Engine2393 CC,Max Power147.8 bhp,Seats8,Innova Crysta
17375,17375,Mercedes-Benz,6.5,New Car (On-Road Price) : Rs.48.86-1.64 Cr*,2009,Dealer,66001,First Owner,Petrol,Manual,11.7,Engine1796 CC,Max Power178 bhp,Seats5,C-Class 200
17376,17376,Maruti,3.9,New Car (On-Road Price) : Rs.6.92-10.32 Lakh*,2013,Individual,100000,First Owner,Petrol,Manual,19.1,Engine1197 CC,Max Power85.8 bhp,Seats5,Swift Dzire
17377,17377,Honda,11.6,,2019,Dealer,9600,First Owner,Petrol,Automatic,17.4,Engine1497 CC,Max Power117.6 bhp,Seats5,City V
17378,17378,BMW,6.95,New Car (On-Road Price) : Rs.76.04-85.24 Lakh*,2009,Dealer,70000,First Owner,Diesel,Automatic,11.5,Engine2993 CC,Max Power235 bhp,Seats5,5 Series
17379,17379,Hyundai,3.75,,2017,Individual,9000,First Owner,Petrol,Manual,19.81,Engine1086 CC,Max Power68.05 bhp,Seats5,i10 Sportz
17380,17380,Mahindra,9.75,New Car (On-Road Price) : Rs.9.91-14.15 Lakh*,2019,Dealer,13921,First Owner,Petrol,Manual,17.0,Engine1197 CC,Max Power108.6 bhp,Seats5,XUV300 W8
17381,17381,Maruti,5.8,,2015,Individual,120000,First Owner,Diesel,Manual,25.2,Engine1248 CC,Max Power74 bhp,Seats5,Swift VDI
17382,17382,Maruti,7.2,,2017,Individual,40000,First Owner,Diesel,Manual,24.3,Engine1248 CC,Max Power88.5 bhp,Seats5,Vitara Brezza
17383,17383,Maruti,4.11,New Car (On-Road Price) : Rs.6.39-6.45 Lakh*,2016,Dealer,48129,First Owner,CNG,Manual,31.79,Engine998 CC,Max Power58.2 bhp,Seats5,Celerio Green
17384,17384,Maruti,3.4,New Car (On-Road Price) : Rs.6.32-6.37 Lakh*,2016,Individual,189000,First Owner,Petrol,Manual,19.0,Engine1197 CC,Max Power85.8 bhp,Seats5,Swift Dzire
17385,17385,Hyundai,14.21,New Car (On-Road Price) : Rs.12.33-20.82 Lakh*,2018,Dealer,65000,First Owner,Diesel,Automatic,17.01,Engine1582 CC,Max Power126.2 bhp,Seats5,Creta 1.6
17386,17386,Mahindra,11.97,New Car (On-Road Price) : Rs.13.39-13.77 Lakh*,2019,Individual,18281,First Owner,Electric,Automatic,,Engine72 CC,Max Power41.57 bhp,Seats5,E Verito
17387,17387,Ford,3.95,,2012,Dealer,52000,First Owner,Diesel,Manual,17.8,Engine1399 CC,Max Power67 bhp,Seats5,Fiesta Classic
17388,17388,Renault,7.25,New Car (On-Road Price) : Rs.6.48-9.15 Lakh*,2019,Dealer,11000,First Owner,Petrol,Manual,20.0,Engine999 CC,Max Power72 bhp,Seats7,Triber RXZ
17389,17389,Toyota,28.0,New Car (On-Road Price) : Rs.39.12-45.22 Lakh*,2017,Dealer,150000,First Owner,Diesel,Automatic,12.55,Engine2982 CC,Max Power168.5 bhp,Seats7,Fortuner 4x2
17390,17390,Mahindra,9.5,New Car (On-Road Price) : Rs.17.32-24.37 Lakh*,2014,Individual,178000,First Owner,Diesel,Manual,15.1,Engine2179 CC,Max Power140 bhp,Seats7,XUV500 W6
17391,17391,Hyundai,5.5,New Car (On-Road Price) : Rs.7.33-7.71 Lakh*,2015,Dealer,66916,First Owner,Petrol,Automatic,18.9,Engine1197 CC,Max Power82 bhp,Seats5,Grand i10
17392,17392,Toyota,18.5,New Car (On-Road Price) : Rs.21.31-31.07 Lakh*,2016,Dealer,56875,First Owner,Diesel,Manual,13.68,Engine2393 CC,Max Power147.8 bhp,Seats7,Innova Crysta
17393,17393,Hyundai,6.95,New Car (On-Road Price) : Rs.9.88-13.35 Lakh*,2014,Individual,70000,First Owner,Diesel,Manual,22.54,Engine1396 CC,Max Power88.73 bhp,Seats5,i20 Asta
17394,17394,Mahindra,9.95,New Car (On-Road Price) : Rs.15.78-18.07 Lakh*,2018,Dealer,21219,First Owner,Diesel,Manual,16.55,Engine2498 CC,Max Power105 bhp,Seats6,Thar CRDe
17395,17395,Hyundai,3.25,,2017,Individual,70000,First Owner,Petrol,Manual,21.1,Engine814 CC,Max Power55.2 bhp,Seats5,EON Magna
17396,17396,Maruti,7.0,New Car (On-Road Price) : Rs.6.29-9.14 Lakh*,2019,Individual,11320,First Owner,Petrol,Manual,21.21,Engine1197 CC,Max Power81.80 bhp,Seats5,Swift ZXI
17397,17397,Hyundai,2.15,,2009,Individual,68000,First Owner,Petrol,Manual,17.92,Engine1086 CC,Max Power62.1 bhp,Seats5,Santro Xing
17398,17398,Volkswagen,6.5,New Car (On-Road Price) : Rs.6.95-11.43 Lakh*,2014,Individual,53776,First Owner,Petrol,Automatic,17.21,Engine1197 CC,Max Power103.6 bhp,Seats5,Polo GT
17399,17399,Volkswagen,2.49,New Car (On-Road Price) : Rs.10.12-16.08 Lakh*,2010,Dealer,59000,First Owner,Petrol,Manual,16.09,Engine1598 CC,Max Power103.2 bhp,Seats5,Vento 1.6
17400,17400,Hyundai,8.0,New Car (On-Road Price) : Rs.11.49-19.93 Lakh*,2015,Individual,70000,First Owner,Diesel,Manual,21.38,Engine1396 CC,Max Power88.7 bhp,Seats5,Creta 1.4
17401,17401,Maruti,6.45,New Car (On-Road Price) : Rs.10.23 Lakh*,2015,Dealer,77000,First Owner,CNG,Manual,17.5,Engine1373 CC,Max Power80.46 bhp,Seats7,Ertiga VXI
17402,17402,Hyundai,1.9,,2007,Dealer,90000,First Owner,Petrol,Manual,12.3,Engine1086 CC,Max Power66.6 bhp,Seats5,Getz 1.1
17403,17403,Mercedes-Benz,29.75,,2017,Dealer,38000,First Owner,Diesel,Automatic,17.9,Engine2143 CC,Max Power170 bhp,Seats5,GL-Class 220d
17404,17404,Hyundai,5.55,New Car (On-Road Price) : Rs.7.33-7.71 Lakh*,2017,Dealer,47000,First Owner,Petrol,Manual,18.9,Engine1197 CC,Max Power81.86 bhp,Seats5,Grand i10
17405,17405,Maruti,7.8,,2015,Individual,70000,First Owner,Diesel,Manual,20.77,Engine1248 CC,Max Power88.76 bhp,Seats7,Ertiga VDI
17406,17406,Mahindra,3.5,New Car (On-Road Price) : Rs.6.51-8.49 Lakh*,2017,Individual,35000,First Owner,Petrol,Manual,18.15,Engine1198 CC,Max Power82 bhp,Seats5,KUV 100
17407,17407,Maruti,6.6,New Car (On-Road Price) : Rs.6.62-9.86 Lakh*,2019,Individual,10000,First Owner,Petrol,Automatic,22.0,Engine1197 CC,Max Power81.80 bhp,Seats5,Swift Dzire
17408,17408,Skoda,23.75,,2017,Dealer,8000,First Owner,Petrol,Automatic,14.67,Engine1798 CC,Max Power177.46 bhp,Seats5,Superb LK
17409,17409,Honda,11.25,New Car (On-Road Price) : Rs.12.68-16.80 Lakh*,2018,Dealer,26000,First Owner,Petrol,Automatic,18.0,Engine1497 CC,Max Power117.6 bhp,Seats5,City i-VTEC
17410,17410,Honda,3.5,,2014,Dealer,34000,First Owner,Petrol,Manual,19.4,Engine1198 CC,Max Power86.8 bhp,Seats5,Brio E
17411,17411,Toyota,6.75,,2018,Dealer,66384,First Owner,Diesel,Manual,23.59,Engine1364 CC,Max Power67.05 bhp,Seats5,Platinum Etios
17412,17412,Toyota,17.55,New Car (On-Road Price) : Rs.20.73-30.10 Lakh*,2016,Dealer,85000,First Owner,Diesel,Automatic,11.36,Engine2755 CC,Max Power171.5 bhp,Seats7,Innova Crysta
17413,17413,Maruti,4.15,New Car (On-Road Price) : Rs.6.10-6.18 Lakh*,2017,Dealer,66628,First Owner,CNG,Manual,26.6,Engine998 CC,Max Power58.16 bhp,Seats5,Wagon R
17414,17414,Maruti,2.45,,2010,Dealer,81133,First Owner,Petrol,Manual,18.9,Engine1061 CC,Max Power67 bhp,Seats5,Wagon R
17415,17415,Chevrolet,1.1,,2008,Individual,46000,First Owner,Petrol,Manual,18.0,Engine995 CC,Max Power62 bhp,Seats5,Spark 1.0
17416,17416,Maruti,8.75,New Car (On-Road Price) : Rs.7.40-11.22 Lakh*,2020,Dealer,2441,First Owner,Petrol,Automatic,19.56,Engine1197 CC,Max Power81.80 bhp,Seats5,Baleno Zeta
17417,17417,Honda,5.0,New Car (On-Road Price) : Rs.7.24-10.24 Lakh*,2017,Individual,40000,First Owner,Petrol,Manual,17.8,Engine1198 CC,Max Power86.7 bhp,Seats5,Amaze S
17418,17418,Mercedes-Benz,49.5,New Car (On-Road Price) : Rs.78.93 Lakh*,2018,Dealer,10000,First Owner,Diesel,Automatic,17.9,Engine2143 CC,Max Power170 bhp,Seats5,GL-Class 220d
17419,17419,Maruti,2.75,New Car (On-Road Price) : Rs.5.56-7.47 Lakh*,2011,Individual,120000,First Owner,Petrol,Manual,18.9,Engine998 CC,Max Power67.1 bhp,Seats5,Wagon R
17420,17420,Honda,4.75,New Car (On-Road Price) : Rs.7.54-10.66 Lakh*,2015,Dealer,42012,First Owner,Petrol,Manual,18.6,Engine1199 CC,Max Power88.76 bhp,Seats5,Amaze S
17421,17421,Toyota,16.85,,2016,Dealer,120000,First Owner,Diesel,Automatic,11.36,Engine2755 CC,Max Power171.5 bhp,Seats7,Innova Crysta
17422,17422,Maruti,6.0,,2017,Individual,60000,First Owner,Diesel,Manual,23.65,Engine1248 CC,Max Power88.5 bhp,Seats5,SX4 S
17423,17423,Hyundai,6.5,,2015,Individual,70000,First Owner,Diesel,Manual,22.54,Engine1396 CC,Max Power88.73 bhp,Seats5,i20 Asta
17424,17424,Renault,3.15,,2013,Dealer,54000,First Owner,Diesel,Manual,19.64,Engine1461 CC,Max Power108.45 bhp,Seats5,Duster 110PS
17425,17425,Maruti,4.5,New Car (On-Road Price) : Rs.6.51-9.43 Lakh*,2014,Dealer,85195,First Owner,Petrol,Manual,18.6,Engine1197 CC,Max Power85.8 bhp,Seats5,Swift VXI
17426,17426,Maruti,2.1,New Car (On-Road Price) : Rs.3.35-4.49 Lakh*,2013,Individual,25000,First Owner,Petrol,Manual,22.74,Engine796 CC,Max Power47.3 bhp,Seats5,Alto 800
17427,17427,Renault,6.54,New Car (On-Road Price) : Rs.5.97-8.71 Lakh*,2019,Individual,15000,First Owner,Petrol,Manual,20.0,Engine999 CC,Max Power72 bhp,Seats7,Triber RXZ
17428,17428,Mercedes-Benz,18.95,,2012,Dealer,79000,First Owner,Diesel,Automatic,11.74,Engine2987 CC,Max Power254.8 bhp,Seats5,M-Class ML
17429,17429,Renault,4.75,,2013,Dealer,55000,First Owner,Diesel,Manual,21.8,Engine1461 CC,Max Power78 bhp,Seats5,Fluence Diesel
17430,17430,Hyundai,1.3,,2010,Individual,200000,First Owner,Petrol,Manual,,Engine1086 CC,Max Power62 bhp,Seats5,Santro Xing
17431,17431,Maruti,7.6,New Car (On-Road Price) : Rs.7.04-10.46 Lakh*,2017,Dealer,18767,First Owner,Petrol,Manual,23.26,Engine1197 CC,Max Power88.50 bhp,Seats5,Dzire ZXI
17432,17432,Volkswagen,3.45,,2013,Dealer,57000,First Owner,Diesel,Manual,22.27,Engine1498 CC,Max Power108.6 bhp,Seats5,Vento 1.5
17433,17433,Mercedes-Benz,45.0,,2016,Dealer,60696,First Owner,Diesel,Automatic,11.3,Engine2987 CC,Max Power254.8 bhp,Seats7,GL-Class 350
17434,17434,Maruti,6.55,New Car (On-Road Price) : Rs.9.95-13.51 Lakh*,2017,Dealer,27400,First Owner,Petrol,Manual,20.73,Engine1373 CC,Max Power91.1 bhp,Seats5,Ciaz VXi
17435,17435,Kia,14.0,New Car (On-Road Price) : Rs.10.95-19.36 Lakh*,2019,Individual,15000,First Owner,Petrol,Automatic,16.8,Engine1497 CC,Max Power113.4 bhp,Seats5,Seltos HTX
17436,17436,Hyundai,9.1,New Car (On-Road Price) : Rs.10.56-16.45 Lakh*,2018,Dealer,22000,First Owner,Petrol,Manual,17.0,Engine1591 CC,Max Power121.3 bhp,Seats5,Verna VTVT
17437,17437,Toyota,14.0,,2015,Individual,50000,First Owner,Diesel,Manual,12.99,Engine2494 CC,Max Power100.6 bhp,Seats8,Innova 2.5
17438,17438,Maruti,4.35,New Car (On-Road Price) : Rs.6.41-9.31 Lakh*,2014,Dealer,44651,First Owner,Petrol,Manual,16.1,Engine1197 CC,Max Power85 bhp,Seats5,Swift VXi
17439,17439,Force,7.0,New Car (On-Road Price) : Rs.10.00 Lakh*,2016,Individual,60000,First Owner,Diesel,Manual,17.0,Engine2596 CC,Max Power80.8 bhp,Seats5,Gurkha Hard
17440,17440,Toyota,36.5,,2020,Dealer,6300,First Owner,Diesel,Automatic,12.9,Engine2755 CC,Max Power174.5 bhp,Seats7,Fortuner 2016-2021
17441,17441,Renault,5.5,,2015,Individual,80000,First Owner,Diesel,Manual,19.98,Engine1461 CC,Max Power108.5 bhp,Seats7,Lodgy 110PS
17442,17442,Maruti,3.9,New Car (On-Road Price) : Rs.6.09-6.17 Lakh*,2015,Dealer,64000,First Owner,CNG,Manual,26.2,Engine998 CC,Max Power58.2 bhp,Seats5,Wagon R
17443,17443,Maruti,4.75,,2013,Individual,90000,First Owner,Diesel,Manual,23.4,Engine1248 CC,Max Power74 bhp,Seats5,Swift Dzire
17444,17444,Ford,2.5,New Car (On-Road Price) : Rs.8.75-9.25 Lakh*,2011,Individual,50000,First Owner,Diesel,Manual,20.0,Engine1399 CC,Max Power68 bhp,Seats5,Figo Diesel
17445,17445,Maruti,3.5,New Car (On-Road Price) : Rs.6.83-9.86 Lakh*,2009,Dealer,60000,First Owner,Petrol,Manual,16.1,,,,Swift 1.3
17446,17446,Tata,3.7,,2011,Individual,111821,First Owner,Diesel,Manual,12.2,Engine1948 CC,Max Power68 bhp,Seats10,Sumo EX
17447,17447,Hyundai,1.55,,2010,Individual,45000,First Owner,Petrol,Manual,19.81,Engine1086 CC,Max Power68.05 bhp,Seats5,i10 Era
17448,17448,Maruti,7.0,New Car (On-Road Price) : Rs.7.10-10.89 Lakh*,2019,Individual,25000,First Owner,Petrol,Manual,21.01,Engine1197 CC,Max Power81.80 bhp,Seats5,Baleno Zeta
17449,17449,Land,27.0,,2016,Individual,104000,First Owner,Diesel,Automatic,12.51,Engine2179 CC,Max Power187.7 bhp,Seats7,Rover Discovery
17450,17450,Maruti,7.4,New Car (On-Road Price) : Rs.7.36-10.90 Lakh*,2018,Dealer,30000,First Owner,Petrol,Manual,22.0,Engine1197 CC,Max Power81.80 bhp,Seats5,Swift Dzire
17451,17451,Hyundai,11.15,New Car (On-Road Price) : Rs.12.32-20.80 Lakh*,2016,Dealer,55000,First Owner,Diesel,Manual,19.67,Engine1582 CC,Max Power126.2 bhp,Seats5,Creta 1.6
17452,17452,Honda,6.0,,2015,Individual,80000,First Owner,Diesel,Manual,27.3,Engine1498 CC,Max Power98.6 bhp,Seats5,Jazz 1.5
17453,17453,Audi,16.5,,2015,Individual,58000,First Owner,Diesel,Automatic,20.38,Engine1968 CC,Max Power143 bhp,Seats5,A3 35
17454,17454,Maruti,6.5,,2018,Dealer,54100,First Owner,Diesel,Manual,22.9,Engine1248 CC,Max Power74 bhp,Seats5,Swift VDI
17455,17455,Hyundai,8.0,New Car (On-Road Price) : Rs.9.88-13.35 Lakh*,2017,Individual,35000,First Owner,Diesel,Manual,22.54,Engine1396 CC,Max Power88.73 bhp,Seats5,i20 2015-2017
17456,17456,Honda,1.2,New Car (On-Road Price) : Rs.12.90-16.99 Lakh*,2006,Dealer,55000,First Owner,Petrol,Manual,17.7,Engine1497 CC,Max Power78 bhp,Seats5,City 2017-2020
17457,17457,Hyundai,6.0,New Car (On-Road Price) : Rs.5.63-7.69 Lakh*,2019,Dealer,5000,First Owner,Petrol,Manual,20.3,Engine1086 CC,Max Power68 bhp,Seats5,Santro Asta
17458,17458,Honda,8.0,New Car (On-Road Price) : Rs.13.62-18.06 Lakh*,2018,Individual,70000,First Owner,Petrol,Manual,17.4,Engine1497 CC,Max Power117.3 bhp,Seats5,City i-VTEC
17459,17459,Hyundai,2.64,,2011,Dealer,30215,First Owner,Petrol,Manual,20.36,Engine1197 CC,Max Power78.9 bhp,Seats5,i10 Sportz
17460,17460,Datsun,3.0,New Car (On-Road Price) : Rs.4.00-6.32 Lakh*,2018,Individual,10400,First Owner,Petrol,Manual,22.5,Engine999 CC,Max Power67 bhp,Seats5,RediGO 1.0
17461,17461,Maruti,4.6,New Car (On-Road Price) : Rs.7.15-10.66 Lakh*,2014,Dealer,56930,First Owner,Petrol,Manual,22.0,Engine1197 CC,Max Power81.80 bhp,Seats5,Swift Dzire
17462,17462,Audi,13.45,,2012,Dealer,68370,First Owner,Diesel,Automatic,17.11,Engine1968 CC,Max Power174.33 bhp,Seats5,A4 2.0
17463,17463,Maruti,8.5,,2019,Individual,23000,First Owner,Diesel,Manual,27.39,Engine1248 CC,Max Power74 bhp,Seats5,Baleno Alpha
17464,17464,Mahindra,5.5,,2016,Dealer,50000,First Owner,Diesel,Manual,25.32,Engine1198 CC,Max Power77 bhp,Seats5,KUV 100
17465,17465,Ford,5.07,New Car (On-Road Price) : Rs.10.30-10.72 Lakh*,2016,Individual,130000,First Owner,Diesel,Manual,25.83,Engine1498 CC,Max Power99 bhp,Seats5,Aspire 1.5
17466,17466,Maruti,3.5,,2017,Trustmark Dealer,11614,First Owner,Petrol,Manual,23.95,Engine998 CC,Max Power67.05 bhp,Seats5,Alto K10
17467,17467,Maruti,1.0,,2007,Individual,27930,First Owner,Petrol,Manual,18.2,Engine1061 CC,Max Power64 bhp,Seats5,Zen Estilo
17468,17468,Renault,4.25,,2019,Dealer,23000,First Owner,Petrol,Manual,25.17,Engine799 CC,Max Power53.3 bhp,Seats5,KWID RXL
17469,17469,Maruti,4.75,,2015,Dealer,72000,First Owner,Diesel,Manual,19.3,Engine1248 CC,Max Power73.9 bhp,Seats5,Swift Dzire
17470,17470,Maruti,1.15,,2004,Individual,120000,First Owner,Petrol,Manual,17.3,Engine993 CC,Max Power60 bhp,Seats5,Zen LXI
17471,17471,Mahindra,7.75,,2016,Dealer,65000,First Owner,Diesel,Manual,18.49,Engine1493 CC,Max Power100 bhp,Seats7,TUV 300
17472,17472,Hyundai,5.9,,2016,Dealer,42472,First Owner,Petrol,Manual,18.6,Engine1197 CC,Max Power81.83 bhp,Seats5,i20 Magna
17473,17473,Mahindra,6.75,New Car (On-Road Price) : Rs.9.00-10.53 Lakh*,2017,Dealer,65000,First Owner,Diesel,Manual,21.0,Engine1498 CC,Max Power74.96 bhp,Seats7,Bolero B6
17474,17474,Maruti,4.7,New Car (On-Road Price) : Rs.5.55-7.00 Lakh*,2016,Dealer,62000,First Owner,Petrol,Automatic,23.1,Engine998 CC,Max Power67.04 bhp,Seats5,Celerio ZXI
17475,17475,Honda,4.5,New Car (On-Road Price) : Rs.9.25-12.02 Lakh*,2014,Individual,170000,First Owner,Diesel,Manual,25.8,Engine1498 CC,Max Power98.6 bhp,Seats5,Amaze EX
17476,17476,Skoda,11.95,New Car (On-Road Price) : Rs.9.34-16.62 Lakh*,2018,Dealer,9570,First Owner,Petrol,Automatic,14.3,Engine1598 CC,Max Power103.2 bhp,Seats5,Rapid Monte
17477,17477,BMW,7.5,,2008,Dealer,68000,First Owner,Petrol,Automatic,8.45,Engine2979 CC,Max Power321 bhp,Seats5,7 Series
17478,17478,Nissan,4.6,,2017,Dealer,12164,First Owner,Petrol,Manual,19.69,Engine1198 CC,Max Power67.04 bhp,Seats5,Micra Active
17479,17479,Tata,1.9,,2015,Dealer,29327,First Owner,Petrol,Manual,25.4,Engine624 CC,Max Power37.5 bhp,Seats4,Nano Twist
17480,17480,BMW,63.5,New Car (On-Road Price) : Rs.95.97-1.09 Cr*,2018,Dealer,15000,First Owner,Diesel,Automatic,15.3,Engine2993 CC,Max Power258 bhp,Seats5,X5 xDrive
17481,17481,Toyota,9.3,,2014,Individual,145000,First Owner,Diesel,Manual,12.99,Engine2494 CC,Max Power100.6 bhp,Seats7,Innova 2.5
17482,17482,Maruti,3.45,New Car (On-Road Price) : Rs.5.26-6.60 Lakh*,2014,Dealer,40860,First Owner,Petrol,Manual,21.63,Engine998 CC,Max Power67.04 bhp,Seats5,Celerio VXI
17483,17483,Maruti,2.25,New Car (On-Road Price) : Rs.3.60-4.80 Lakh*,2013,Dealer,95011,First Owner,Petrol,Manual,22.74,Engine796 CC,Max Power47.3 bhp,Seats5,Alto 800
17484,17484,Mercedes-Benz,14.95,,2014,Dealer,44500,First Owner,Diesel,Automatic,14.8,Engine2143 CC,Max Power120.7 bhp,Seats5,B Class
17485,17485,Maruti,0.8,New Car (On-Road Price) : Rs.5.11-6.79 Lakh*,2006,Individual,90000,First Owner,Petrol,Manual,17.3,Engine1061 CC,Max Power64 bhp,Seats5,Wagon R
17486,17486,Hyundai,3.1,,2014,Dealer,36971,First Owner,Petrol,Manual,19.81,Engine1086 CC,Max Power68.05 bhp,Seats5,i10 Magna
17487,17487,Hyundai,0.7,,2005,Individual,80000,First Owner,Petrol,Manual,17.0,Engine1086 CC,,Seats5,Santro Xing
17488,17488,Hyundai,9.0,New Car (On-Road Price) : Rs.13.39-22.29 Lakh*,2015,Individual,35000,First Owner,Diesel,Manual,21.38,Engine1396 CC,Max Power88.7 bhp,Seats5,Creta 1.4
17489,17489,Renault,11.55,New Car (On-Road Price) : Rs.12.22-17.96 Lakh*,2018,Dealer,48133,First Owner,Petrol,Automatic,14.99,Engine1498 CC,Max Power104.5 bhp,Seats5,Duster Petrol
17490,17490,Ford,5.75,,2016,Dealer,26488,First Owner,Diesel,Manual,25.83,Engine1498 CC,Max Power99 bhp,Seats5,Figo 1.5D
17491,17491,Honda,4.55,New Car (On-Road Price) : Rs.9.18-11.77 Lakh*,2015,Dealer,71572,First Owner,Diesel,Manual,25.8,Engine1498 CC,Max Power98.6 bhp,Seats5,Amaze E
